"Row","Column","Plate","Read","RFU","OD600","date","time","datetime","Well.at.T","Temperature.C","Nitrogen.conc.uM","Salt.conc.g.l","Chlamy.y.n","Microbe","Plate.at.T","Notes","Replicate","Block","unique.id","days","carbon.added"
3,2,20,11,7,1.024,-1678,"16:18:41",2025-05-29 16:18:41,1162,30,1000,4,"n","14",20,"","2",2,"b2.t30.p20.w1162",7.90960648148148,FALSE
3,3,20,11,10,1.075,-1678,"16:18:41",2025-05-29 16:18:41,1163,30,1000,4,"n","10",20,"","3",2,"b2.t30.p20.w1163",7.90960648148148,FALSE
3,4,20,11,9,1.356,-1678,"16:18:41",2025-05-29 16:18:41,1164,30,5,0,"n","2",20,"","3",2,"b2.t30.p20.w1164",7.90960648148148,FALSE
3,5,20,11,6,1.276,-1678,"16:18:41",2025-05-29 16:18:41,1165,30,1000,12,"n","10",20,"","3",2,"b2.t30.p20.w1165",7.90960648148148,FALSE
3,6,20,11,10,1.216,-1678,"16:18:41",2025-05-29 16:18:41,1166,30,1000,8,"n","4",20,"","2",2,"b2.t30.p20.w1166",7.90960648148148,FALSE
3,7,20,11,12,1.795,-1678,"16:18:41",2025-05-29 16:18:41,1167,30,0,0,"y","1",20,"","3",2,"b2.t30.p20.w1167",7.90960648148148,FALSE
3,8,20,11,11,1.8,-1678,"16:18:41",2025-05-29 16:18:41,1168,30,1000,0,"n","11",20,"","3",2,"b2.t30.p20.w1168",7.90960648148148,FALSE
3,9,20,11,19,1.741,-1678,"16:18:41",2025-05-29 16:18:41,1169,30,5,0,"y","all",20,"","1",2,"b2.t30.p20.w1169",7.90960648148148,FALSE
3,10,20,11,53,1.748,-1678,"16:18:41",2025-05-29 16:18:41,1170,30,50,0,"y","12",20,"","3",2,"b2.t30.p20.w1170",7.90960648148148,FALSE
4,1,20,11,7,0.905,-1678,"16:18:41",2025-05-29 16:18:41,1171,30,1000,10.67,"y","15",20,"","2",2,"b2.t30.p20.w1171",7.90960648148148,FALSE
4,2,20,11,10,1.239,-1678,"16:18:41",2025-05-29 16:18:41,1172,30,0,0,"n","4",20,"","3",2,"b2.t30.p20.w1172",7.90960648148148,FALSE
4,3,20,11,19,1.229,-1678,"16:18:41",2025-05-29 16:18:41,1173,30,5,0,"y","6",20,"","1",2,"b2.t30.p20.w1173",7.90960648148148,FALSE
4,4,20,11,119,1.429,-1678,"16:18:41",2025-05-29 16:18:41,1174,30,100,0,"y","8",20,"","2",2,"b2.t30.p20.w1174",7.90960648148148,FALSE
4,5,20,11,10,1.523,-1678,"16:18:41",2025-05-29 16:18:41,1175,30,25,0,"n","5",20,"","1",2,"b2.t30.p20.w1175",7.90960648148148,FALSE
4,6,20,11,8,1.468,-1678,"16:18:41",2025-05-29 16:18:41,1176,30,25,0,"n","4",20,"","2",2,"b2.t30.p20.w1176",7.90960648148148,FALSE
4,7,20,11,10,1.572,-1678,"16:18:41",2025-05-29 16:18:41,1177,30,1000,10.67,"n","10",20,"","2",2,"b2.t30.p20.w1177",7.90960648148148,FALSE
4,8,20,11,9,1.789,-1678,"16:18:41",2025-05-29 16:18:41,1178,30,1,0,"n","2",20,"","2",2,"b2.t30.p20.w1178",7.90960648148148,FALSE
4,9,20,11,23,1.71,-1678,"16:18:41",2025-05-29 16:18:41,1179,30,5,0,"y","5",20,"","1",2,"b2.t30.p20.w1179",7.90960648148148,FALSE
4,10,20,11,1356,2.009,-1678,"16:18:41",2025-05-29 16:18:41,1180,30,1000,1.33,"y","all",20,"","2",2,"b2.t30.p20.w1180",7.90960648148148,FALSE
5,1,20,11,13,1.103,-1678,"16:18:41",2025-05-29 16:18:41,1181,30,1000,6.67,"y","11",20,"","3",2,"b2.t30.p20.w1181",7.90960648148148,FALSE
5,2,20,11,10,0.925,-1678,"16:18:41",2025-05-29 16:18:41,1182,30,1000,2.67,"n","2",20,"","1",2,"b2.t30.p20.w1182",7.90960648148148,FALSE
5,3,20,11,10,0.94,-1678,"16:18:41",2025-05-29 16:18:41,1183,30,1000,9.33,"y","none",20,"","2",2,"b2.t30.p20.w1183",7.90960648148148,FALSE
5,4,20,11,12,1.072,-1678,"16:18:41",2025-05-29 16:18:41,1184,30,1000,10.67,"y","1",20,"","3",2,"b2.t30.p20.w1184",7.90960648148148,FALSE
5,5,20,11,240,1.053,-1678,"16:18:41",2025-05-29 16:18:41,1185,30,1000,4,"y","2",20,"","3",2,"b2.t30.p20.w1185",7.90960648148148,FALSE
5,6,20,11,115,1.268,-1678,"16:18:41",2025-05-29 16:18:41,1186,30,1000,4,"y","8",20,"","3",2,"b2.t30.p20.w1186",7.90960648148148,FALSE
5,7,20,11,10,1.121,-1678,"16:18:41",2025-05-29 16:18:41,1187,30,1000,9.33,"y","8",20,"","3",2,"b2.t30.p20.w1187",7.90960648148148,FALSE
5,8,20,11,11,1.262,-1678,"16:18:41",2025-05-29 16:18:41,1188,30,1000,8,"y","13",20,"","2",2,"b2.t30.p20.w1188",7.90960648148148,FALSE
5,9,20,11,32,1.637,-1678,"16:18:41",2025-05-29 16:18:41,1189,30,1000,5.33,"y","none",20,"","2",2,"b2.t30.p20.w1189",7.90960648148148,FALSE
5,10,20,11,9,1.691,-1678,"16:18:41",2025-05-29 16:18:41,1190,30,0,0,"n","8",20,"","2",2,"b2.t30.p20.w1190",7.90960648148148,FALSE
6,1,20,11,11,0.948,-1678,"16:18:41",2025-05-29 16:18:41,1191,30,1000,1.33,"n","1",20,"","2",2,"b2.t30.p20.w1191",7.90960648148148,FALSE
6,2,20,11,6,0.914,-1678,"16:18:41",2025-05-29 16:18:41,1192,30,1000,0,"BLANK","BLANK",20,"","BLANK",2,"b2.t30.p20.w1192",7.90960648148148,FALSE
6,3,20,11,9,0.844,-1678,"16:18:41",2025-05-29 16:18:41,1193,30,1000,6.67,"n","10",20,"","2",2,"b2.t30.p20.w1193",7.90960648148148,FALSE
6,4,20,11,9,0.575,-1678,"16:18:41",2025-05-29 16:18:41,1194,30,1000,1.33,"n","4",20,"","3",2,"b2.t30.p20.w1194",7.90960648148148,FALSE
6,5,20,11,125,0.749,-1678,"16:18:41",2025-05-29 16:18:41,1195,30,1000,4,"y","4",20,"","1",2,"b2.t30.p20.w1195",7.90960648148148,FALSE
6,6,20,11,636,1.279,-1678,"16:18:41",2025-05-29 16:18:41,1196,30,1000,0,"y","none",20,"","3",2,"b2.t30.p20.w1196",7.90960648148148,FALSE
6,7,20,11,9,0.969,-1678,"16:18:41",2025-05-29 16:18:41,1197,30,1000,9.33,"n","6",20,"","1",2,"b2.t30.p20.w1197",7.90960648148148,FALSE
6,8,20,11,9,1.171,-1678,"16:18:41",2025-05-29 16:18:41,1198,30,400,0,"n","4",20,"","3",2,"b2.t30.p20.w1198",7.90960648148148,FALSE
6,9,20,11,9,1.015,-1678,"16:18:41",2025-05-29 16:18:41,1199,30,1000,5.33,"n","all",20,"","3",2,"b2.t30.p20.w1199",7.90960648148148,FALSE
6,10,20,11,11,1.181,-1678,"16:18:41",2025-05-29 16:18:41,1200,30,1000,6.67,"y","4",20,"","1",2,"b2.t30.p20.w1200",7.90960648148148,FALSE
1,1,21,0,53,1.089,-1685,"04:23:57",2025-05-22 04:23:57,1201,30,1000,5.33,"y","1",21,"","1",2,"b2.t30.p21.w1201",0.413263888888889,FALSE
1,2,21,0,40,0.914,-1685,"04:23:57",2025-05-22 04:23:57,1202,30,100,0,"n","1",21,"","2",2,"b2.t30.p21.w1202",0.413263888888889,FALSE
1,3,21,0,39,0.976,-1685,"04:23:57",2025-05-22 04:23:57,1203,30,700,0,"n","5",21,"","3",2,"b2.t30.p21.w1203",0.413263888888889,FALSE
1,4,21,0,63,1.102,-1685,"04:23:57",2025-05-22 04:23:57,1204,30,25,0,"y","6",21,"","2",2,"b2.t30.p21.w1204",0.413263888888889,FALSE
1,5,21,0,35,1.062,-1685,"04:23:57",2025-05-22 04:23:57,1205,30,1000,8,"n","5",21,"","1",2,"b2.t30.p21.w1205",0.413263888888889,FALSE
1,6,21,0,34,0.848,-1685,"04:23:57",2025-05-22 04:23:57,1206,30,1000,8,"n","4",21,"","3",2,"b2.t30.p21.w1206",0.413263888888889,FALSE
1,7,21,0,32,0.841,-1685,"04:23:57",2025-05-22 04:23:57,1207,30,700,0,"n","2",21,"","3",2,"b2.t30.p21.w1207",0.413263888888889,FALSE
1,8,21,0,38,0.969,-1685,"04:23:57",2025-05-22 04:23:57,1208,30,100,0,"n","12",21,"","1",2,"b2.t30.p21.w1208",0.413263888888889,FALSE
1,9,21,0,47,0.966,-1685,"04:23:57",2025-05-22 04:23:57,1209,30,1000,8,"y","5",21,"","1",2,"b2.t30.p21.w1209",0.413263888888889,FALSE
1,10,21,0,36,0.987,-1685,"04:23:57",2025-05-22 04:23:57,1210,30,10,0,"n","10",21,"","1",2,"b2.t30.p21.w1210",0.413263888888889,FALSE
2,1,21,0,36,0.988,-1685,"04:23:57",2025-05-22 04:23:57,1211,30,25,0,"n","3",21,"","1",2,"b2.t30.p21.w1211",0.413263888888889,FALSE
2,2,21,0,35,0.989,-1685,"04:23:57",2025-05-22 04:23:57,1212,30,25,0,"n","6",21,"","2",2,"b2.t30.p21.w1212",0.413263888888889,FALSE
2,3,21,0,48,1.039,-1685,"04:23:57",2025-05-22 04:23:57,1213,30,1000,9.33,"y","5",21,"","3",2,"b2.t30.p21.w1213",0.413263888888889,FALSE
2,4,21,0,55,0.907,-1685,"04:23:57",2025-05-22 04:23:57,1214,30,1000,4,"y","12",21,"","1",2,"b2.t30.p21.w1214",0.413263888888889,FALSE
2,5,21,0,38,1.042,-1685,"04:23:57",2025-05-22 04:23:57,1215,30,50,0,"n","15",21,"","2",2,"b2.t30.p21.w1215",0.413263888888889,FALSE
2,6,21,0,41,0.878,-1685,"04:23:57",2025-05-22 04:23:57,1216,30,1000,12,"y","12",21,"","3",2,"b2.t30.p21.w1216",0.413263888888889,FALSE
2,7,21,0,32,1.008,-1685,"04:23:57",2025-05-22 04:23:57,1217,30,5,0,"n","3",21,"","1",2,"b2.t30.p21.w1217",0.413263888888889,FALSE
2,8,21,0,30,0.933,-1685,"04:23:57",2025-05-22 04:23:57,1218,30,1000,0,"n","5",21,"","1",2,"b2.t30.p21.w1218",0.413263888888889,FALSE
2,9,21,0,34,0.931,-1685,"04:23:57",2025-05-22 04:23:57,1219,30,1000,2.67,"n","11",21,"","1",2,"b2.t30.p21.w1219",0.413263888888889,FALSE
2,10,21,0,49,1.265,-1685,"04:23:57",2025-05-22 04:23:57,1220,30,0,0,"y","3",21,"","3",2,"b2.t30.p21.w1220",0.413263888888889,FALSE
3,1,21,0,26,0.746,-1685,"04:23:57",2025-05-22 04:23:57,1221,30,700,0,"n","all",21,"","1",2,"b2.t30.p21.w1221",0.413263888888889,FALSE
3,2,21,0,47,0.996,-1685,"04:23:57",2025-05-22 04:23:57,1222,30,1000,0,"y","10",21,"","1",2,"b2.t30.p21.w1222",0.413263888888889,FALSE
3,3,21,0,53,1.094,-1685,"04:23:57",2025-05-22 04:23:57,1223,30,1000,2.67,"y","10",21,"","2",2,"b2.t30.p21.w1223",0.413263888888889,FALSE
3,4,21,0,50,0.991,-1685,"04:23:57",2025-05-22 04:23:57,1224,30,400,0,"y","all",21,"","1",2,"b2.t30.p21.w1224",0.413263888888889,FALSE
3,5,21,0,45,0.87,-1685,"04:23:57",2025-05-22 04:23:57,1225,30,400,0,"y","9",21,"","1",2,"b2.t30.p21.w1225",0.413263888888889,FALSE
3,6,21,0,32,1.049,-1685,"04:23:57",2025-05-22 04:23:57,1226,30,1000,1.33,"n","3",21,"","1",2,"b2.t30.p21.w1226",0.413263888888889,FALSE
3,7,21,0,37,0.95,-1685,"04:23:57",2025-05-22 04:23:57,1227,30,1000,0,"n","all",21,"","1",2,"b2.t30.p21.w1227",0.413263888888889,FALSE
3,8,21,0,46,0.891,-1685,"04:23:57",2025-05-22 04:23:57,1228,30,1000,10.67,"y","all",21,"","2",2,"b2.t30.p21.w1228",0.413263888888889,FALSE
3,9,21,0,49,1.078,-1685,"04:23:57",2025-05-22 04:23:57,1229,30,1000,9.33,"y","none",21,"","1",2,"b2.t30.p21.w1229",0.413263888888889,FALSE
3,10,21,0,33,0.933,-1685,"04:23:57",2025-05-22 04:23:57,1230,30,1000,2.67,"n","13",21,"","1",2,"b2.t30.p21.w1230",0.413263888888889,FALSE
4,1,21,0,46,1.256,-1685,"04:23:57",2025-05-22 04:23:57,1231,30,5,0,"n","13",21,"","1",2,"b2.t30.p21.w1231",0.413263888888889,FALSE
4,2,21,0,40,1.032,-1685,"04:23:57",2025-05-22 04:23:57,1232,30,1000,6.67,"y","1",21,"","2",2,"b2.t30.p21.w1232",0.413263888888889,FALSE
4,3,21,0,49,0.998,-1685,"04:23:57",2025-05-22 04:23:57,1233,30,1000,4,"y","all",21,"","2",2,"b2.t30.p21.w1233",0.413263888888889,FALSE
4,4,21,0,55,1.157,-1685,"04:23:57",2025-05-22 04:23:57,1234,30,1000,4,"y","7",21,"","2",2,"b2.t30.p21.w1234",0.413263888888889,FALSE
4,5,21,0,57,1.16,-1685,"04:23:57",2025-05-22 04:23:57,1235,30,0,0,"y","6",21,"","3",2,"b2.t30.p21.w1235",0.413263888888889,FALSE
4,6,21,0,33,1.29,-1685,"04:23:57",2025-05-22 04:23:57,1236,30,700,0,"n","11",21,"","3",2,"b2.t30.p21.w1236",0.413263888888889,FALSE
4,7,21,0,31,0.82,-1685,"04:23:57",2025-05-22 04:23:57,1237,30,100,0,"n","14",21,"","2",2,"b2.t30.p21.w1237",0.413263888888889,FALSE
4,8,21,0,30,1.12,-1685,"04:23:57",2025-05-22 04:23:57,1238,30,1000,8,"n","all",21,"","3",2,"b2.t30.p21.w1238",0.413263888888889,FALSE
4,9,21,0,55,0.841,-1685,"04:23:57",2025-05-22 04:23:57,1239,30,1000,0,"y","5",21,"","1",2,"b2.t30.p21.w1239",0.413263888888889,FALSE
4,10,21,0,40,1.291,-1685,"04:23:57",2025-05-22 04:23:57,1240,30,400,0,"n","6",21,"","2",2,"b2.t30.p21.w1240",0.413263888888889,FALSE
5,1,21,0,34,0.9,-1685,"04:23:57",2025-05-22 04:23:57,1241,30,5,0,"n","8",21,"","1",2,"b2.t30.p21.w1241",0.413263888888889,FALSE
5,2,21,0,35,0.844,-1685,"04:23:57",2025-05-22 04:23:57,1242,30,50,0,"n","8",21,"","3",2,"b2.t30.p21.w1242",0.413263888888889,FALSE
5,3,21,0,44,1.088,-1685,"04:23:57",2025-05-22 04:23:57,1243,30,1000,2.67,"y","3",21,"","3",2,"b2.t30.p21.w1243",0.413263888888889,FALSE
5,4,21,0,52,0.921,-1685,"04:23:57",2025-05-22 04:23:57,1244,30,25,0,"y","10",21,"","3",2,"b2.t30.p21.w1244",0.413263888888889,FALSE
5,5,21,0,36,1.057,-1685,"04:23:57",2025-05-22 04:23:57,1245,30,10,0,"n","4",21,"","2",2,"b2.t30.p21.w1245",0.413263888888889,FALSE
5,6,21,0,36,1.045,-1685,"04:23:57",2025-05-22 04:23:57,1246,30,0,0,"n","13",21,"","2",2,"b2.t30.p21.w1246",0.413263888888889,FALSE
5,7,21,0,46,0.991,-1685,"04:23:57",2025-05-22 04:23:57,1247,30,1000,2.67,"y","15",21,"","3",2,"b2.t30.p21.w1247",0.413263888888889,FALSE
5,8,21,0,42,1.041,-1685,"04:23:57",2025-05-22 04:23:57,1248,30,1000,12,"n","9",21,"","2",2,"b2.t30.p21.w1248",0.413263888888889,FALSE
5,9,21,0,37,0.944,-1685,"04:23:57",2025-05-22 04:23:57,1249,30,1000,6.67,"n","10",21,"","1",2,"b2.t30.p21.w1249",0.413263888888889,FALSE
5,10,21,0,35,0.959,-1685,"04:23:57",2025-05-22 04:23:57,1250,30,1000,10.67,"n","12",21,"","2",2,"b2.t30.p21.w1250",0.413263888888889,FALSE
6,1,21,0,40,1.035,-1685,"04:23:57",2025-05-22 04:23:57,1251,30,1000,2.67,"n","13",21,"","2",2,"b2.t30.p21.w1251",0.413263888888889,FALSE
6,2,21,0,45,1.166,-1685,"04:23:57",2025-05-22 04:23:57,1252,30,700,0,"n","15",21,"","3",2,"b2.t30.p21.w1252",0.413263888888889,FALSE
6,3,21,0,36,0.931,-1685,"04:23:57",2025-05-22 04:23:57,1253,30,1000,4,"n","8",21,"","1",2,"b2.t30.p21.w1253",0.413263888888889,FALSE
6,4,21,0,62,1.04,-1685,"04:23:57",2025-05-22 04:23:57,1254,30,1000,0,"y","14",21,"","3",2,"b2.t30.p21.w1254",0.413263888888889,FALSE
6,5,21,0,43,0.926,-1685,"04:23:57",2025-05-22 04:23:57,1255,30,1000,10.67,"y","14",21,"","2",2,"b2.t30.p21.w1255",0.413263888888889,FALSE
6,6,21,0,39,0.94,-1685,"04:23:57",2025-05-22 04:23:57,1256,30,1000,10.67,"n","6",21,"","3",2,"b2.t30.p21.w1256",0.413263888888889,FALSE
6,7,21,0,52,0.983,-1685,"04:23:57",2025-05-22 04:23:57,1257,30,400,0,"y","7",21,"","1",2,"b2.t30.p21.w1257",0.413263888888889,FALSE
6,8,21,0,44,0.933,-1685,"04:23:57",2025-05-22 04:23:57,1258,30,1,0,"y","5",21,"","2",2,"b2.t30.p21.w1258",0.413263888888889,FALSE
6,9,21,0,50,0.928,-1685,"04:23:57",2025-05-22 04:23:57,1259,30,10,0,"y","10",21,"","1",2,"b2.t30.p21.w1259",0.413263888888889,FALSE
6,10,21,0,66,0.969,-1685,"04:23:57",2025-05-22 04:23:57,1260,30,10,0,"y","1",21,"","3",2,"b2.t30.p21.w1260",0.413263888888889,FALSE
1,1,21,1,36,1.097,-1685,"12:12:24",2025-05-22 12:12:24,1201,30,1000,5.33,"y","1",21,"","1",2,"b2.t30.p21.w1201",0.738576388888889,FALSE
1,2,21,1,25,1.006,-1685,"12:12:24",2025-05-22 12:12:24,1202,30,100,0,"n","1",21,"","2",2,"b2.t30.p21.w1202",0.738576388888889,FALSE
1,3,21,1,22,1.039,-1685,"12:12:24",2025-05-22 12:12:24,1203,30,700,0,"n","5",21,"","3",2,"b2.t30.p21.w1203",0.738576388888889,FALSE
1,4,21,1,68,1.099,-1685,"12:12:24",2025-05-22 12:12:24,1204,30,25,0,"y","6",21,"","2",2,"b2.t30.p21.w1204",0.738576388888889,FALSE
1,5,21,1,19,1.036,-1685,"12:12:24",2025-05-22 12:12:24,1205,30,1000,8,"n","5",21,"","1",2,"b2.t30.p21.w1205",0.738576388888889,FALSE
1,6,21,1,18,0.907,-1685,"12:12:24",2025-05-22 12:12:24,1206,30,1000,8,"n","4",21,"","3",2,"b2.t30.p21.w1206",0.738576388888889,FALSE
1,7,21,1,16,0.947,-1685,"12:12:24",2025-05-22 12:12:24,1207,30,700,0,"n","2",21,"","3",2,"b2.t30.p21.w1207",0.738576388888889,FALSE
1,8,21,1,18,1.011,-1685,"12:12:24",2025-05-22 12:12:24,1208,30,100,0,"n","12",21,"","1",2,"b2.t30.p21.w1208",0.738576388888889,FALSE
1,9,21,1,30,1.014,-1685,"12:12:24",2025-05-22 12:12:24,1209,30,1000,8,"y","5",21,"","1",2,"b2.t30.p21.w1209",0.738576388888889,FALSE
1,10,21,1,21,0.995,-1685,"12:12:24",2025-05-22 12:12:24,1210,30,10,0,"n","10",21,"","1",2,"b2.t30.p21.w1210",0.738576388888889,FALSE
2,1,21,1,20,1.028,-1685,"12:12:24",2025-05-22 12:12:24,1211,30,25,0,"n","3",21,"","1",2,"b2.t30.p21.w1211",0.738576388888889,FALSE
2,2,21,1,20,1.01,-1685,"12:12:24",2025-05-22 12:12:24,1212,30,25,0,"n","6",21,"","2",2,"b2.t30.p21.w1212",0.738576388888889,FALSE
2,3,21,1,29,1.047,-1685,"12:12:24",2025-05-22 12:12:24,1213,30,1000,9.33,"y","5",21,"","3",2,"b2.t30.p21.w1213",0.738576388888889,FALSE
2,4,21,1,39,0.994,-1685,"12:12:24",2025-05-22 12:12:24,1214,30,1000,4,"y","12",21,"","1",2,"b2.t30.p21.w1214",0.738576388888889,FALSE
2,5,21,1,20,1.095,-1685,"12:12:24",2025-05-22 12:12:24,1215,30,50,0,"n","15",21,"","2",2,"b2.t30.p21.w1215",0.738576388888889,FALSE
2,6,21,1,23,0.894,-1685,"12:12:24",2025-05-22 12:12:24,1216,30,1000,12,"y","12",21,"","3",2,"b2.t30.p21.w1216",0.738576388888889,FALSE
2,7,21,1,18,1.041,-1685,"12:12:24",2025-05-22 12:12:24,1217,30,5,0,"n","3",21,"","1",2,"b2.t30.p21.w1217",0.738576388888889,FALSE
2,8,21,1,16,0.999,-1685,"12:12:24",2025-05-22 12:12:24,1218,30,1000,0,"n","5",21,"","1",2,"b2.t30.p21.w1218",0.738576388888889,FALSE
2,9,21,1,19,0.989,-1685,"12:12:24",2025-05-22 12:12:24,1219,30,1000,2.67,"n","11",21,"","1",2,"b2.t30.p21.w1219",0.738576388888889,FALSE
2,10,21,1,35,1.279,-1685,"12:12:24",2025-05-22 12:12:24,1220,30,0,0,"y","3",21,"","3",2,"b2.t30.p21.w1220",0.738576388888889,FALSE
3,1,21,1,19,0.805,-1685,"12:12:24",2025-05-22 12:12:24,1221,30,700,0,"n","all",21,"","1",2,"b2.t30.p21.w1221",0.738576388888889,FALSE
3,2,21,1,56,1.024,-1685,"12:12:24",2025-05-22 12:12:24,1222,30,1000,0,"y","10",21,"","1",2,"b2.t30.p21.w1222",0.738576388888889,FALSE
3,3,21,1,43,1.119,-1685,"12:12:24",2025-05-22 12:12:24,1223,30,1000,2.67,"y","10",21,"","2",2,"b2.t30.p21.w1223",0.738576388888889,FALSE
3,4,21,1,44,1.041,-1685,"12:12:24",2025-05-22 12:12:24,1224,30,400,0,"y","all",21,"","1",2,"b2.t30.p21.w1224",0.738576388888889,FALSE
3,5,21,1,41,0.955,-1685,"12:12:24",2025-05-22 12:12:24,1225,30,400,0,"y","9",21,"","1",2,"b2.t30.p21.w1225",0.738576388888889,FALSE
3,6,21,1,16,1.114,-1685,"12:12:24",2025-05-22 12:12:24,1226,30,1000,1.33,"n","3",21,"","1",2,"b2.t30.p21.w1226",0.738576388888889,FALSE
3,7,21,1,18,1.051,-1685,"12:12:24",2025-05-22 12:12:24,1227,30,1000,0,"n","all",21,"","1",2,"b2.t30.p21.w1227",0.738576388888889,FALSE
3,8,21,1,29,0.886,-1685,"12:12:24",2025-05-22 12:12:24,1228,30,1000,10.67,"y","all",21,"","2",2,"b2.t30.p21.w1228",0.738576388888889,FALSE
3,9,21,1,26,1.08,-1685,"12:12:24",2025-05-22 12:12:24,1229,30,1000,9.33,"y","none",21,"","1",2,"b2.t30.p21.w1229",0.738576388888889,FALSE
3,10,21,1,16,0.958,-1685,"12:12:24",2025-05-22 12:12:24,1230,30,1000,2.67,"n","13",21,"","1",2,"b2.t30.p21.w1230",0.738576388888889,FALSE
4,1,21,1,22,1.27,-1685,"12:12:24",2025-05-22 12:12:24,1231,30,5,0,"n","13",21,"","1",2,"b2.t30.p21.w1231",0.738576388888889,FALSE
4,2,21,1,22,1.079,-1685,"12:12:24",2025-05-22 12:12:24,1232,30,1000,6.67,"y","1",21,"","2",2,"b2.t30.p21.w1232",0.738576388888889,FALSE
4,3,21,1,43,1.073,-1685,"12:12:24",2025-05-22 12:12:24,1233,30,1000,4,"y","all",21,"","2",2,"b2.t30.p21.w1233",0.738576388888889,FALSE
4,4,21,1,48,1.174,-1685,"12:12:24",2025-05-22 12:12:24,1234,30,1000,4,"y","7",21,"","2",2,"b2.t30.p21.w1234",0.738576388888889,FALSE
4,5,21,1,51,1.25,-1685,"12:12:24",2025-05-22 12:12:24,1235,30,0,0,"y","6",21,"","3",2,"b2.t30.p21.w1235",0.738576388888889,FALSE
4,6,21,1,20,1.357,-1685,"12:12:24",2025-05-22 12:12:24,1236,30,700,0,"n","11",21,"","3",2,"b2.t30.p21.w1236",0.738576388888889,FALSE
4,7,21,1,16,0.865,-1685,"12:12:24",2025-05-22 12:12:24,1237,30,100,0,"n","14",21,"","2",2,"b2.t30.p21.w1237",0.738576388888889,FALSE
4,8,21,1,19,1.13,-1685,"12:12:24",2025-05-22 12:12:24,1238,30,1000,8,"n","all",21,"","3",2,"b2.t30.p21.w1238",0.738576388888889,FALSE
4,9,21,1,59,0.856,-1685,"12:12:24",2025-05-22 12:12:24,1239,30,1000,0,"y","5",21,"","1",2,"b2.t30.p21.w1239",0.738576388888889,FALSE
4,10,21,1,21,1.297,-1685,"12:12:24",2025-05-22 12:12:24,1240,30,400,0,"n","6",21,"","2",2,"b2.t30.p21.w1240",0.738576388888889,FALSE
5,1,21,1,19,0.947,-1685,"12:12:24",2025-05-22 12:12:24,1241,30,5,0,"n","8",21,"","1",2,"b2.t30.p21.w1241",0.738576388888889,FALSE
5,2,21,1,16,0.856,-1685,"12:12:24",2025-05-22 12:12:24,1242,30,50,0,"n","8",21,"","3",2,"b2.t30.p21.w1242",0.738576388888889,FALSE
5,3,21,1,41,1.145,-1685,"12:12:24",2025-05-22 12:12:24,1243,30,1000,2.67,"y","3",21,"","3",2,"b2.t30.p21.w1243",0.738576388888889,FALSE
5,4,21,1,59,0.978,-1685,"12:12:24",2025-05-22 12:12:24,1244,30,25,0,"y","10",21,"","3",2,"b2.t30.p21.w1244",0.738576388888889,FALSE
5,5,21,1,17,1.091,-1685,"12:12:24",2025-05-22 12:12:24,1245,30,10,0,"n","4",21,"","2",2,"b2.t30.p21.w1245",0.738576388888889,FALSE
5,6,21,1,23,1.068,-1685,"12:12:24",2025-05-22 12:12:24,1246,30,0,0,"n","13",21,"","2",2,"b2.t30.p21.w1246",0.738576388888889,FALSE
5,7,21,1,43,1.037,-1685,"12:12:24",2025-05-22 12:12:24,1247,30,1000,2.67,"y","15",21,"","3",2,"b2.t30.p21.w1247",0.738576388888889,FALSE
5,8,21,1,15,1.077,-1685,"12:12:24",2025-05-22 12:12:24,1248,30,1000,12,"n","9",21,"","2",2,"b2.t30.p21.w1248",0.738576388888889,FALSE
5,9,21,1,18,0.988,-1685,"12:12:24",2025-05-22 12:12:24,1249,30,1000,6.67,"n","10",21,"","1",2,"b2.t30.p21.w1249",0.738576388888889,FALSE
5,10,21,1,19,0.964,-1685,"12:12:24",2025-05-22 12:12:24,1250,30,1000,10.67,"n","12",21,"","2",2,"b2.t30.p21.w1250",0.738576388888889,FALSE
6,1,21,1,23,1.057,-1685,"12:12:24",2025-05-22 12:12:24,1251,30,1000,2.67,"n","13",21,"","2",2,"b2.t30.p21.w1251",0.738576388888889,FALSE
6,2,21,1,19,1.22,-1685,"12:12:24",2025-05-22 12:12:24,1252,30,700,0,"n","15",21,"","3",2,"b2.t30.p21.w1252",0.738576388888889,FALSE
6,3,21,1,18,0.976,-1685,"12:12:24",2025-05-22 12:12:24,1253,30,1000,4,"n","8",21,"","1",2,"b2.t30.p21.w1253",0.738576388888889,FALSE
6,4,21,1,57,1.02,-1685,"12:12:24",2025-05-22 12:12:24,1254,30,1000,0,"y","14",21,"","3",2,"b2.t30.p21.w1254",0.738576388888889,FALSE
6,5,21,1,33,0.934,-1685,"12:12:24",2025-05-22 12:12:24,1255,30,1000,10.67,"y","14",21,"","2",2,"b2.t30.p21.w1255",0.738576388888889,FALSE
6,6,21,1,21,0.995,-1685,"12:12:24",2025-05-22 12:12:24,1256,30,1000,10.67,"n","6",21,"","3",2,"b2.t30.p21.w1256",0.738576388888889,FALSE
6,7,21,1,52,1.007,-1685,"12:12:24",2025-05-22 12:12:24,1257,30,400,0,"y","7",21,"","1",2,"b2.t30.p21.w1257",0.738576388888889,FALSE
6,8,21,1,52,0.944,-1685,"12:12:24",2025-05-22 12:12:24,1258,30,1,0,"y","5",21,"","2",2,"b2.t30.p21.w1258",0.738576388888889,FALSE
