"","Row","Column","Read","RFU","OD600","OD700","OD750","date","time","datetime","Plate","Well","Well.ID","Unique.ID","Chlamy","Microbe","Temperature","Salt.conc","Nitrogen.conc","days"
"343",8,7,"1",59,0.976,0.962,0.961,62,"16:58:11",2025-03-04 16:58:11,1,91,8.7,"T30.P1.W91","y","none",30,4.5,1000,0
"344",8,8,"1",56,1.111,1.099,1.099,62,"16:58:11",2025-03-04 16:58:11,1,92,8.8,"T30.P1.W92","y","1",30,12,1000,0
"345",8,9,"1",35,1.015,1.009,1.011,62,"16:58:11",2025-03-04 16:58:11,1,93,8.9,"T30.P1.W93","n","1",30,0,5,0
"346",8,10,"1",36,0.884,0.883,0.876,62,"16:58:11",2025-03-04 16:58:11,1,94,8.1,"T30.P1.W94","n","1",30,0,700,0
"347",8,11,"1",37,0.825,0.815,0.815,62,"16:58:11",2025-03-04 16:58:11,1,95,8.11,"T30.P1.W95","n","1",30,0,400,0
"348",8,12,"1",51,1.072,1.061,1.071,62,"16:58:11",2025-03-04 16:58:11,1,96,8.12,"T30.P1.W96","y","1",30,0,0.5,0
"349",1,1,"2",37,1.049,1.025,1.027,62,"18:40:06",2025-03-04 18:40:06,1,1,1.1,"T30.P1.W1","y","1",30,1.5,1000,0.070775462962963
"350",1,2,"2",21,0.944,0.928,0.921,62,"18:40:06",2025-03-04 18:40:06,1,2,1.2,"T30.P1.W2","y","none",30,0,1,0.070775462962963
"351",1,3,"2",36,1.042,1.027,1.025,62,"18:40:06",2025-03-04 18:40:06,1,3,1.3,"T30.P1.W3","y","1",30,0,700,0.070775462962963
"352",1,4,"2",19,0.992,0.967,0.961,62,"18:40:06",2025-03-04 18:40:06,1,4,1.4,"T30.P1.W4","n","1",30,7.5,1000,0.070775462962963
"353",1,5,"2",35,0.996,0.983,0.981,62,"18:40:06",2025-03-04 18:40:06,1,5,1.5,"T30.P1.W5","y","none",30,9,1000,0.070775462962963
"354",1,6,"2",38,1.023,1.007,1.004,62,"18:40:06",2025-03-04 18:40:06,1,6,1.6,"T30.P1.W6","y","none",30,4.5,1000,0.070775462962963
"355",1,7,"2",44,1.081,1.064,1.056,62,"18:40:06",2025-03-04 18:40:06,1,7,1.7,"T30.P1.W7","y","none",30,7.5,1000,0.070775462962963
"356",1,8,"2",43,0.903,0.895,0.896,62,"18:40:06",2025-03-04 18:40:06,1,8,1.8,"T30.P1.W8","y","1",30,6,1000,0.070775462962963
"357",1,9,"2",35,0.967,0.945,0.948,62,"18:40:06",2025-03-04 18:40:06,1,9,1.9,"T30.P1.W9","y","none",30,0,50,0.070775462962963
"358",1,10,"2",25,1.102,1.092,1.086,62,"18:40:06",2025-03-04 18:40:06,1,10,1.1,"T30.P1.W10","n","1",30,3,1000,0.070775462962963
"359",1,11,"2",24,0.911,0.894,0.89,62,"18:40:06",2025-03-04 18:40:06,1,11,1.11,"T30.P1.W11","n","1",30,0,1000,0.070775462962963
"360",1,12,"2",34,1.066,1.038,1.028,62,"18:40:06",2025-03-04 18:40:06,1,12,1.12,"T30.P1.W12","y","none",30,0,5,0.070775462962963
"361",2,1,"2",39,1.07,1.047,1.046,62,"18:40:06",2025-03-04 18:40:06,1,13,2.1,"T30.P1.W13","y","1",30,0,400,0.070775462962963
"362",2,2,"2",35,0.865,0.855,0.86,62,"18:40:06",2025-03-04 18:40:06,1,14,2.2,"T30.P1.W14","y","1",30,12,1000,0.070775462962963
"363",2,3,"2",36,0.999,0.982,0.99,62,"18:40:06",2025-03-04 18:40:06,1,15,2.3,"T30.P1.W15","y","none",30,0,1000,0.070775462962963
"364",2,4,"2",25,1.112,1.099,1.097,62,"18:40:06",2025-03-04 18:40:06,1,16,2.4,"T30.P1.W16","y","none",30,0,100,0.070775462962963
"365",2,5,"2",31,1.112,1.101,1.099,62,"18:40:06",2025-03-04 18:40:06,1,17,2.5,"T30.P1.W17","y","1",30,0,700,0.070775462962963
"366",2,6,"2",30,0.9,0.885,0.885,62,"18:40:06",2025-03-04 18:40:06,1,18,2.6,"T30.P1.W18","y","1",30,1.5,1000,0.070775462962963
"367",2,7,"2",23,1.083,1.078,1.083,62,"18:40:06",2025-03-04 18:40:06,1,19,2.7,"T30.P1.W19","y","1",30,0,100,0.070775462962963
"368",2,8,"2",44,1.083,1.066,1.067,62,"18:40:06",2025-03-04 18:40:06,1,20,2.8,"T30.P1.W20","y","1",30,4.5,1000,0.070775462962963
"369",2,9,"2",20,1.006,0.991,0.991,62,"18:40:06",2025-03-04 18:40:06,1,21,2.9,"T30.P1.W21","n","1",30,12,1000,0.070775462962963
"370",2,10,"2",25,0.973,0.965,0.957,62,"18:40:06",2025-03-04 18:40:06,1,22,2.1,"T30.P1.W22","n","1",30,0,400,0.070775462962963
"371",2,11,"2",28,1.046,1.019,1.011,62,"18:40:06",2025-03-04 18:40:06,1,23,2.11,"T30.P1.W23","y","1",30,0,50,0.070775462962963
"372",2,12,"2",26,1.071,1.048,1.052,62,"18:40:06",2025-03-04 18:40:06,1,24,2.12,"T30.P1.W24","y","none",30,0,5,0.070775462962963
"373",3,1,"2",26,1.121,1.104,1.1,62,"18:40:06",2025-03-04 18:40:06,1,25,3.1,"T30.P1.W25","n","1",30,1.5,1000,0.070775462962963
"374",3,2,"2",23,1.165,1.145,1.139,62,"18:40:06",2025-03-04 18:40:06,1,26,3.2,"T30.P1.W26","n","1",30,0,5,0.070775462962963
"375",3,3,"2",26,1.022,0.994,0.988,62,"18:40:06",2025-03-04 18:40:06,1,27,3.3,"T30.P1.W27","n","1",30,12,1000,0.070775462962963
"376",3,4,"2",21,1.093,1.061,1.051,62,"18:40:06",2025-03-04 18:40:06,1,28,3.4,"T30.P1.W28","n","1",30,0,50,0.070775462962963
"377",3,5,"2",30,1.132,1.112,1.105,62,"18:40:06",2025-03-04 18:40:06,1,29,3.5,"T30.P1.W29","y","none",30,0,25,0.070775462962963
"378",3,6,"2",23,1.116,1.097,1.101,62,"18:40:06",2025-03-04 18:40:06,1,30,3.6,"T30.P1.W30","n","1",30,13.5,1000,0.070775462962963
"379",3,7,"2",29,1.093,1.07,1.065,62,"18:40:06",2025-03-04 18:40:06,1,31,3.7,"T30.P1.W31","y","none",30,0,400,0.070775462962963
"380",3,8,"2",22,0.991,0.989,0.986,62,"18:40:06",2025-03-04 18:40:06,1,32,3.8,"T30.P1.W32","y","1",30,0,1,0.070775462962963
"381",3,9,"2",24,0.988,0.953,0.947,62,"18:40:06",2025-03-04 18:40:06,1,33,3.9,"T30.P1.W33","n","1",30,10.5,1000,0.070775462962963
"382",3,10,"2",37,1.085,1.049,1.041,62,"18:40:06",2025-03-04 18:40:06,1,34,3.1,"T30.P1.W34","y","none",30,1.5,1000,0.070775462962963
"383",3,11,"2",33,1.105,1.068,1.06,62,"18:40:06",2025-03-04 18:40:06,1,35,3.11,"T30.P1.W35","y","1",30,0,400,0.070775462962963
"384",3,12,"2",23,0.894,0.881,0.881,62,"18:40:06",2025-03-04 18:40:06,1,36,3.12,"T30.P1.W36","n","1",30,0,100,0.070775462962963
"385",4,1,"2",28,1.062,1.053,1.05,62,"18:40:06",2025-03-04 18:40:06,1,37,4.1,"T30.P1.W37","y","none",30,0,10,0.070775462962963
"386",4,2,"2",37,1.193,1.173,1.17,62,"18:40:06",2025-03-04 18:40:06,1,38,4.2,"T30.P1.W38","y","1",30,4.5,1000,0.070775462962963
"387",4,3,"2",20,0.983,0.968,0.971,62,"18:40:06",2025-03-04 18:40:06,1,39,4.3,"T30.P1.W39","n","1",30,0,0.5,0.070775462962963
"388",4,4,"2",34,1.174,1.138,1.129,62,"18:40:06",2025-03-04 18:40:06,1,40,4.4,"T30.P1.W40","y","1",30,12,1000,0.070775462962963
"389",4,5,"2",26,1.252,1.218,1.202,62,"18:40:06",2025-03-04 18:40:06,1,41,4.5,"T30.P1.W41","y","none",30,0,50,0.070775462962963
"390",4,6,"2",24,1.231,1.204,1.197,62,"18:40:06",2025-03-04 18:40:06,1,42,4.6,"T30.P1.W42","y","1",30,0,5,0.070775462962963
"391",4,7,"2",29,1.121,1.096,1.091,62,"18:40:06",2025-03-04 18:40:06,1,43,4.7,"T30.P1.W43","y","1",30,13.5,1000,0.070775462962963
"392",4,8,"2",28,1.086,1.065,1.05,62,"18:40:06",2025-03-04 18:40:06,1,44,4.8,"T30.P1.W44","y","1",30,0,10,0.070775462962963
"393",4,9,"2",33,0.961,0.941,0.934,62,"18:40:06",2025-03-04 18:40:06,1,45,4.9,"T30.P1.W45","y","none",30,13.5,1000,0.070775462962963
"394",4,10,"2",21,1.065,1.039,1.035,62,"18:40:06",2025-03-04 18:40:06,1,46,4.1,"T30.P1.W46","y","1",30,0,10,0.070775462962963
"395",4,11,"2",42,0.919,0.876,0.868,62,"18:40:06",2025-03-04 18:40:06,1,47,4.11,"T30.P1.W47","y","1",30,7.5,1000,0.070775462962963
"396",4,12,"2",23,1.092,1.063,1.052,62,"18:40:06",2025-03-04 18:40:06,1,48,4.12,"T30.P1.W48","n","1",30,0,5,0.070775462962963
"397",5,1,"2",39,0.926,0.919,0.92,62,"18:40:06",2025-03-04 18:40:06,1,49,5.1,"T30.P1.W49","y","none",30,13.5,1000,0.070775462962963
"398",5,2,"2",28,1.362,1.34,1.331,62,"18:40:06",2025-03-04 18:40:06,1,50,5.2,"T30.P1.W50","n","1",30,0,50,0.070775462962963
"399",5,3,"2",33,1.003,0.991,0.977,62,"18:40:06",2025-03-04 18:40:06,1,51,5.3,"T30.P1.W51","y","none",30,13.5,1000,0.070775462962963
"400",5,4,"2",38,1.096,1.067,1.062,62,"18:40:06",2025-03-04 18:40:06,1,52,5.4,"T30.P1.W52","y","1",30,9,1000,0.070775462962963
"401",5,5,"2",20,1.12,1.095,1.092,62,"18:40:06",2025-03-04 18:40:06,1,53,5.5,"T30.P1.W53","n","1",30,13.5,1000,0.070775462962963
"402",5,6,"2",28,1.026,0.994,0.989,62,"18:40:06",2025-03-04 18:40:06,1,54,5.6,"T30.P1.W54","y","1",30,0,1,0.070775462962963
"403",5,7,"2",21,0.749,0.738,0.741,62,"18:40:06",2025-03-04 18:40:06,1,55,5.7,"T30.P1.W55","n","1",30,10.5,1000,0.070775462962963
"404",5,8,"2",40,0.997,0.985,0.986,62,"18:40:06",2025-03-04 18:40:06,1,56,5.8,"T30.P1.W56","y","1",30,6,1000,0.070775462962963
"405",5,9,"2",24,1.157,1.137,1.139,62,"18:40:06",2025-03-04 18:40:06,1,57,5.9,"T30.P1.W57","n","1",30,0,100,0.070775462962963
"406",5,10,"2",23,1.091,1.06,1.051,62,"18:40:06",2025-03-04 18:40:06,1,58,5.1,"T30.P1.W58","n","1",30,0,1,0.070775462962963
"407",5,11,"2",32,1.002,0.969,0.963,62,"18:40:06",2025-03-04 18:40:06,1,59,5.11,"T30.P1.W59","y","none",30,0,700,0.070775462962963
"408",5,12,"2",23,1.008,0.99,0.986,62,"18:40:06",2025-03-04 18:40:06,1,60,5.12,"T30.P1.W60","n","1",30,1.5,1000,0.070775462962963
"409",6,1,"2",22,1.03,1.008,1.006,62,"18:40:06",2025-03-04 18:40:06,1,61,6.1,"T30.P1.W61","n","1",30,13.5,1000,0.070775462962963
"410",6,2,"2",32,1.098,1.072,1.069,62,"18:40:06",2025-03-04 18:40:06,1,62,6.2,"T30.P1.W62","y","none",30,1.5,1000,0.070775462962963
"411",6,3,"2",22,0.921,0.904,0.904,62,"18:40:06",2025-03-04 18:40:06,1,63,6.3,"T30.P1.W63","n","1",30,10.5,1000,0.070775462962963
"412",6,4,"2",24,1.053,1.023,1.022,62,"18:40:06",2025-03-04 18:40:06,1,64,6.4,"T30.P1.W64","y","1",30,0,5,0.070775462962963
"413",6,5,"2",20,1.201,1.169,1.154,62,"18:40:06",2025-03-04 18:40:06,1,65,6.5,"T30.P1.W65","n","1",30,3,1000,0.070775462962963
"414",6,6,"2",21,1.076,1.05,1.044,62,"18:40:06",2025-03-04 18:40:06,1,66,6.6,"T30.P1.W66","n","1",30,0,100,0.070775462962963
"415",6,7,"2",38,0.871,0.87,0.868,62,"18:40:06",2025-03-04 18:40:06,1,67,6.7,"T30.P1.W67","y","none",30,7.5,1000,0.070775462962963
"416",6,8,"2",33,1.044,1.01,1.003,62,"18:40:06",2025-03-04 18:40:06,1,68,6.8,"T30.P1.W68","y","1",30,0,0.5,0.070775462962963
"417",6,9,"2",26,0.62,0.613,0.617,62,"18:40:06",2025-03-04 18:40:06,1,69,6.9,"T30.P1.W69","n","1",30,0,10,0.070775462962963
"418",6,10,"2",35,0.962,0.94,0.939,62,"18:40:06",2025-03-04 18:40:06,1,70,6.1,"T30.P1.W70","y","none",30,0,5,0.070775462962963
"419",6,11,"2",20,1.009,0.988,0.984,62,"18:40:06",2025-03-04 18:40:06,1,71,6.11,"T30.P1.W71","n","1",30,0,700,0.070775462962963
"420",6,12,"2",49,0.952,0.938,0.934,62,"18:40:06",2025-03-04 18:40:06,1,72,6.12,"T30.P1.W72","y","none",30,6,1000,0.070775462962963
"421",7,1,"2",27,1.121,1.113,1.11,62,"18:40:06",2025-03-04 18:40:06,1,73,7.1,"T30.P1.W73","n","1",30,9,1000,0.070775462962963
"422",7,2,"2",30,1.149,1.121,1.113,62,"18:40:06",2025-03-04 18:40:06,1,74,7.2,"T30.P1.W74","y","none",30,0,100,0.070775462962963
"423",7,3,"2",36,1.119,1.099,1.09,62,"18:40:06",2025-03-04 18:40:06,1,75,7.3,"T30.P1.W75","y","none",30,12,1000,0.070775462962963
"424",7,4,"2",23,0.841,0.83,0.832,62,"18:40:06",2025-03-04 18:40:06,1,76,7.4,"T30.P1.W76","n","1",30,7.5,1000,0.070775462962963
"425",7,5,"2",26,1.16,1.139,1.133,62,"18:40:06",2025-03-04 18:40:06,1,77,7.5,"T30.P1.W77","n","1",30,12,1000,0.070775462962963
"426",7,6,"2",28,1.016,1.014,1.006,62,"18:40:06",2025-03-04 18:40:06,1,78,7.6,"T30.P1.W78","y","none",30,0,1000,0.070775462962963
"427",7,7,"2",42,0.943,0.928,0.932,62,"18:40:06",2025-03-04 18:40:06,1,79,7.7,"T30.P1.W79","y","none",30,1.5,1000,0.070775462962963
"428",7,8,"2",37,1.005,0.997,0.995,62,"18:40:06",2025-03-04 18:40:06,1,80,7.8,"T30.P1.W80","y","none",30,9,1000,0.070775462962963
"429",7,9,"2",42,0.985,0.96,0.962,62,"18:40:06",2025-03-04 18:40:06,1,81,7.9,"T30.P1.W81","y","1",30,3,1000,0.070775462962963
"430",7,10,"2",23,1.04,1.01,1.006,62,"18:40:06",2025-03-04 18:40:06,1,82,7.1,"T30.P1.W82","n","1",30,0,400,0.070775462962963
"431",7,11,"2",26,1.077,1.051,1.043,62,"18:40:06",2025-03-04 18:40:06,1,83,7.11,"T30.P1.W83","y","none",30,0,0.5,0.070775462962963
"432",7,12,"2",31,1.108,1.093,1.091,62,"18:40:06",2025-03-04 18:40:06,1,84,7.12,"T30.P1.W84","y","none",30,0,700,0.070775462962963
"433",8,1,"2",25,0.824,0.82,0.825,62,"18:40:06",2025-03-04 18:40:06,1,85,8.1,"T30.P1.W85","n","1",30,0,1000,0.070775462962963
"434",8,2,"2",40,1.002,0.991,0.995,62,"18:40:06",2025-03-04 18:40:06,1,86,8.2,"T30.P1.W86","y","none",30,12,1000,0.070775462962963
"435",8,3,"2",44,1.142,1.135,1.138,62,"18:40:06",2025-03-04 18:40:06,1,87,8.3,"T30.P1.W87","y","none",30,4.5,1000,0.070775462962963
"436",8,4,"2",25,0.93,0.922,0.923,62,"18:40:06",2025-03-04 18:40:06,1,88,8.4,"T30.P1.W88","n","1",30,4.5,1000,0.070775462962963
"437",8,5,"2",24,1.149,1.138,1.125,62,"18:40:06",2025-03-04 18:40:06,1,89,8.5,"T30.P1.W89","y","1",30,0,25,0.070775462962963
"438",8,6,"2",25,1.139,1.115,1.108,62,"18:40:06",2025-03-04 18:40:06,1,90,8.6,"T30.P1.W90","y","1",30,0,50,0.070775462962963
"439",8,7,"2",43,0.981,0.969,0.974,62,"18:40:06",2025-03-04 18:40:06,1,91,8.7,"T30.P1.W91","y","none",30,4.5,1000,0.070775462962963
"440",8,8,"2",33,1.144,1.13,1.129,62,"18:40:06",2025-03-04 18:40:06,1,92,8.8,"T30.P1.W92","y","1",30,12,1000,0.070775462962963
"441",8,9,"2",23,1.078,1.055,1.053,62,"18:40:06",2025-03-04 18:40:06,1,93,8.9,"T30.P1.W93","n","1",30,0,5,0.070775462962963
"442",8,10,"2",23,0.978,0.966,0.963,62,"18:40:06",2025-03-04 18:40:06,1,94,8.1,"T30.P1.W94","n","1",30,0,700,0.070775462962963
"443",8,11,"2",23,0.891,0.869,0.861,62,"18:40:06",2025-03-04 18:40:06,1,95,8.11,"T30.P1.W95","n","1",30,0,400,0.070775462962963
"444",8,12,"2",35,1.174,1.143,1.14,62,"18:40:06",2025-03-04 18:40:06,1,96,8.12,"T30.P1.W96","y","1",30,0,0.5,0.070775462962963
"445",1,1,"3",96,1.034,1.024,1.022,63,"07:35:21",2025-03-05 07:35:21,1,1,1.1,"T30.P1.W1","y","1",30,1.5,1000,0.609143518518519
"446",1,2,"3",72,0.928,0.92,0.919,63,"07:35:21",2025-03-05 07:35:21,1,2,1.2,"T30.P1.W2","y","none",30,0,1,0.609143518518519
"447",1,3,"3",131,1.006,0.979,0.978,63,"07:35:21",2025-03-05 07:35:21,1,3,1.3,"T30.P1.W3","y","1",30,0,700,0.609143518518519
"448",1,4,"3",17,0.979,0.964,0.963,63,"07:35:21",2025-03-05 07:35:21,1,4,1.4,"T30.P1.W4","n","1",30,7.5,1000,0.609143518518519
"449",1,5,"3",52,0.984,0.973,0.976,63,"07:35:21",2025-03-05 07:35:21,1,5,1.5,"T30.P1.W5","y","none",30,9,1000,0.609143518518519
"450",1,6,"3",57,0.991,0.98,0.981,63,"07:35:21",2025-03-05 07:35:21,1,6,1.6,"T30.P1.W6","y","none",30,4.5,1000,0.609143518518519
"451",1,7,"3",73,1.051,1.038,1.039,63,"07:35:21",2025-03-05 07:35:21,1,7,1.7,"T30.P1.W7","y","none",30,7.5,1000,0.609143518518519
"452",1,8,"3",87,0.834,0.814,0.824,63,"07:35:21",2025-03-05 07:35:21,1,8,1.8,"T30.P1.W8","y","1",30,6,1000,0.609143518518519
"453",1,9,"3",94,0.944,0.929,0.934,63,"07:35:21",2025-03-05 07:35:21,1,9,1.9,"T30.P1.W9","y","none",30,0,50,0.609143518518519
"454",1,10,"3",15,1.103,1.081,1.079,63,"07:35:21",2025-03-05 07:35:21,1,10,1.1,"T30.P1.W10","n","1",30,3,1000,0.609143518518519
"455",1,11,"3",15,0.908,0.896,0.894,63,"07:35:21",2025-03-05 07:35:21,1,11,1.11,"T30.P1.W11","n","1",30,0,1000,0.609143518518519
"456",1,12,"3",82,1.034,1.017,1.016,63,"07:35:21",2025-03-05 07:35:21,1,12,1.12,"T30.P1.W12","y","none",30,0,5,0.609143518518519
"457",2,1,"3",83,1.048,1.027,1.021,63,"07:35:21",2025-03-05 07:35:21,1,13,2.1,"T30.P1.W13","y","1",30,0,400,0.609143518518519
"458",2,2,"3",32,0.86,0.832,0.83,63,"07:35:21",2025-03-05 07:35:21,1,14,2.2,"T30.P1.W14","y","1",30,12,1000,0.609143518518519
"459",2,3,"3",86,0.995,0.985,0.987,63,"07:35:21",2025-03-05 07:35:21,1,15,2.3,"T30.P1.W15","y","none",30,0,1000,0.609143518518519
"460",2,4,"3",64,1.103,1.09,1.092,63,"07:35:21",2025-03-05 07:35:21,1,16,2.4,"T30.P1.W16","y","none",30,0,100,0.609143518518519
"461",2,5,"3",113,1.105,1.087,1.084,63,"07:35:21",2025-03-05 07:35:21,1,17,2.5,"T30.P1.W17","y","1",30,0,700,0.609143518518519
"462",2,6,"3",76,0.88,0.862,0.862,63,"07:35:21",2025-03-05 07:35:21,1,18,2.6,"T30.P1.W18","y","1",30,1.5,1000,0.609143518518519
"463",2,7,"3",72,1.052,1.048,1.049,63,"07:35:21",2025-03-05 07:35:21,1,19,2.7,"T30.P1.W19","y","1",30,0,100,0.609143518518519
"464",2,8,"3",101,1.073,1.054,1.044,63,"07:35:21",2025-03-05 07:35:21,1,20,2.8,"T30.P1.W20","y","1",30,4.5,1000,0.609143518518519
"465",2,9,"3",12,1.009,0.986,0.984,63,"07:35:21",2025-03-05 07:35:21,1,21,2.9,"T30.P1.W21","n","1",30,12,1000,0.609143518518519
"466",2,10,"3",12,1.003,0.967,0.961,63,"07:35:21",2025-03-05 07:35:21,1,22,2.1,"T30.P1.W22","n","1",30,0,400,0.609143518518519
"467",2,11,"3",57,1.054,1.03,1.026,63,"07:35:21",2025-03-05 07:35:21,1,23,2.11,"T30.P1.W23","y","1",30,0,50,0.609143518518519
"468",2,12,"3",78,1.051,1.038,1.038,63,"07:35:21",2025-03-05 07:35:21,1,24,2.12,"T30.P1.W24","y","none",30,0,5,0.609143518518519
"469",3,1,"3",18,1.121,1.103,1.086,63,"07:35:21",2025-03-05 07:35:21,1,25,3.1,"T30.P1.W25","n","1",30,1.5,1000,0.609143518518519
"470",3,2,"3",20,1.194,1.166,1.159,63,"07:35:21",2025-03-05 07:35:21,1,26,3.2,"T30.P1.W26","n","1",30,0,5,0.609143518518519
"471",3,3,"3",15,1.034,1.005,0.997,63,"07:35:21",2025-03-05 07:35:21,1,27,3.3,"T30.P1.W27","n","1",30,12,1000,0.609143518518519
"472",3,4,"3",17,1.193,1.142,1.125,63,"07:35:21",2025-03-05 07:35:21,1,28,3.4,"T30.P1.W28","n","1",30,0,50,0.609143518518519
"473",3,5,"3",50,1.222,1.18,1.169,63,"07:35:21",2025-03-05 07:35:21,1,29,3.5,"T30.P1.W29","y","none",30,0,25,0.609143518518519
"474",3,6,"3",15,1.189,1.164,1.163,63,"07:35:21",2025-03-05 07:35:21,1,30,3.6,"T30.P1.W30","n","1",30,13.5,1000,0.609143518518519
"475",3,7,"3",77,1.179,1.141,1.133,63,"07:35:21",2025-03-05 07:35:21,1,31,3.7,"T30.P1.W31","y","none",30,0,400,0.609143518518519
"476",3,8,"3",62,1.056,1.036,1.038,63,"07:35:21",2025-03-05 07:35:21,1,32,3.8,"T30.P1.W32","y","1",30,0,1,0.609143518518519
"477",3,9,"3",14,1.037,0.997,0.989,63,"07:35:21",2025-03-05 07:35:21,1,33,3.9,"T30.P1.W33","n","1",30,10.5,1000,0.609143518518519
"478",3,10,"3",91,1.174,1.118,1.103,63,"07:35:21",2025-03-05 07:35:21,1,34,3.1,"T30.P1.W34","y","none",30,1.5,1000,0.609143518518519
"479",3,11,"3",89,1.129,1.087,1.076,63,"07:35:21",2025-03-05 07:35:21,1,35,3.11,"T30.P1.W35","y","1",30,0,400,0.609143518518519
"480",3,12,"3",14,0.933,0.925,0.922,63,"07:35:21",2025-03-05 07:35:21,1,36,3.12,"T30.P1.W36","n","1",30,0,100,0.609143518518519
"481",4,1,"3",69,1.037,1.035,1.033,63,"07:35:21",2025-03-05 07:35:21,1,37,4.1,"T30.P1.W37","y","none",30,0,10,0.609143518518519
"482",4,2,"3",92,1.215,1.177,1.17,63,"07:35:21",2025-03-05 07:35:21,1,38,4.2,"T30.P1.W38","y","1",30,4.5,1000,0.609143518518519
"483",4,3,"3",14,1.108,1.086,1.084,63,"07:35:21",2025-03-05 07:35:21,1,39,4.3,"T30.P1.W39","n","1",30,0,0.5,0.609143518518519
"484",4,4,"3",34,1.263,1.217,1.205,63,"07:35:21",2025-03-05 07:35:21,1,40,4.4,"T30.P1.W40","y","1",30,12,1000,0.609143518518519
"485",4,5,"3",60,1.473,1.407,1.383,63,"07:35:21",2025-03-05 07:35:21,1,41,4.5,"T30.P1.W41","y","none",30,0,50,0.609143518518519
"486",4,6,"3",74,1.487,1.411,1.384,63,"07:35:21",2025-03-05 07:35:21,1,42,4.6,"T30.P1.W42","y","1",30,0,5,0.609143518518519
"487",4,7,"3",22,1.218,1.194,1.189,63,"07:35:21",2025-03-05 07:35:21,1,43,4.7,"T30.P1.W43","y","1",30,13.5,1000,0.609143518518519
"488",4,8,"3",66,1.388,1.299,1.267,63,"07:35:21",2025-03-05 07:35:21,1,44,4.8,"T30.P1.W44","y","1",30,0,10,0.609143518518519
"489",4,9,"3",24,1.009,0.981,0.979,63,"07:35:21",2025-03-05 07:35:21,1,45,4.9,"T30.P1.W45","y","none",30,13.5,1000,0.609143518518519
"490",4,10,"3",79,1.294,1.237,1.218,63,"07:35:21",2025-03-05 07:35:21,1,46,4.1,"T30.P1.W46","y","1",30,0,10,0.609143518518519
"491",4,11,"3",62,0.951,0.911,0.902,63,"07:35:21",2025-03-05 07:35:21,1,47,4.11,"T30.P1.W47","y","1",30,7.5,1000,0.609143518518519
"492",4,12,"3",13,1.06,1.035,1.032,63,"07:35:21",2025-03-05 07:35:21,1,48,4.12,"T30.P1.W48","n","1",30,0,5,0.609143518518519
"493",5,1,"3",20,0.931,0.921,0.924,63,"07:35:21",2025-03-05 07:35:21,1,49,5.1,"T30.P1.W49","y","none",30,13.5,1000,0.609143518518519
"494",5,2,"3",18,1.436,1.398,1.383,63,"07:35:21",2025-03-05 07:35:21,1,50,5.2,"T30.P1.W50","n","1",30,0,50,0.609143518518519
"495",5,3,"3",23,1.054,1.03,1.023,63,"07:35:21",2025-03-05 07:35:21,1,51,5.3,"T30.P1.W51","y","none",30,13.5,1000,0.609143518518519
"496",5,4,"3",55,1.22,1.179,1.169,63,"07:35:21",2025-03-05 07:35:21,1,52,5.4,"T30.P1.W52","y","1",30,9,1000,0.609143518518519
"497",5,5,"3",17,1.24,1.207,1.201,63,"07:35:21",2025-03-05 07:35:21,1,53,5.5,"T30.P1.W53","n","1",30,13.5,1000,0.609143518518519
"498",5,6,"3",68,1.379,1.299,1.273,63,"07:35:21",2025-03-05 07:35:21,1,54,5.6,"T30.P1.W54","y","1",30,0,1,0.609143518518519
"499",5,7,"3",12,0.831,0.823,0.825,63,"07:35:21",2025-03-05 07:35:21,1,55,5.7,"T30.P1.W55","n","1",30,10.5,1000,0.609143518518519
"500",5,8,"3",66,1.187,1.153,1.152,63,"07:35:21",2025-03-05 07:35:21,1,56,5.8,"T30.P1.W56","y","1",30,6,1000,0.609143518518519
"501",5,9,"3",12,1.361,1.311,1.302,63,"07:35:21",2025-03-05 07:35:21,1,57,5.9,"T30.P1.W57","n","1",30,0,100,0.609143518518519
"502",5,10,"3",13,1.328,1.251,1.22,63,"07:35:21",2025-03-05 07:35:21,1,58,5.1,"T30.P1.W58","n","1",30,0,1,0.609143518518519
"503",5,11,"3",108,1.148,1.093,1.079,63,"07:35:21",2025-03-05 07:35:21,1,59,5.11,"T30.P1.W59","y","none",30,0,700,0.609143518518519
"504",5,12,"3",13,1,0.983,0.985,63,"07:35:21",2025-03-05 07:35:21,1,60,5.12,"T30.P1.W60","n","1",30,1.5,1000,0.609143518518519
"505",6,1,"3",16,1.043,1.024,1.021,63,"07:35:21",2025-03-05 07:35:21,1,61,6.1,"T30.P1.W61","n","1",30,13.5,1000,0.609143518518519
"506",6,2,"3",85,1.129,1.102,1.097,63,"07:35:21",2025-03-05 07:35:21,1,62,6.2,"T30.P1.W62","y","none",30,1.5,1000,0.609143518518519
"507",6,3,"3",16,0.957,0.931,0.93,63,"07:35:21",2025-03-05 07:35:21,1,63,6.3,"T30.P1.W63","n","1",30,10.5,1000,0.609143518518519
"508",6,4,"3",67,1.241,1.184,1.173,63,"07:35:21",2025-03-05 07:35:21,1,64,6.4,"T30.P1.W64","y","1",30,0,5,0.609143518518519
"509",6,5,"3",16,1.323,1.266,1.248,63,"07:35:21",2025-03-05 07:35:21,1,65,6.5,"T30.P1.W65","n","1",30,3,1000,0.609143518518519
