"","Row","Column","Plate","Read","RFU","OD600","date","time","datetime","Well.at.T","Temperature.C","Nitrogen.conc.µM","Salt.conc.g.l","Chlamy.y.n","Microbe","Plate.at.T","Notes","days"
"12178",6,8,15,2,92,1.02,-1721,"20:55:11",2025-04-16 20:55:11,898,30,10,0,"y","7",15,"",0.907731481481482
"12179",6,9,15,2,23,0.957,-1721,"20:55:11",2025-04-16 20:55:11,899,30,1000,12,"y","5",15,"",0.907731481481482
"12180",6,10,15,2,48,1.08,-1721,"20:55:11",2025-04-16 20:55:11,900,30,1000,5.33,"y","15",15,"",0.907731481481482
"12181",1,1,15,3,62,1.427,-1720,"10:52:19",2025-04-17 10:52:19,841,30,10,0,"y","1",15,"",1.48907407407407
"12182",1,2,15,3,352,1.667,-1720,"10:52:19",2025-04-17 10:52:19,842,30,1000,0,"y","all",15,"",1.48907407407407
"12183",1,3,15,3,15,1.236,-1720,"10:52:19",2025-04-17 10:52:19,843,30,700,0,"n","4",15,"",1.48907407407407
"12184",1,4,15,3,50,1.163,-1720,"10:52:19",2025-04-17 10:52:19,844,30,1000,5.33,"y","14",15,"",1.48907407407407
"12185",1,5,15,3,211,1.179,-1720,"10:52:19",2025-04-17 10:52:19,845,30,1000,1.33,"y","12",15,"",1.48907407407407
"12186",1,6,15,3,189,1.146,-1720,"10:52:19",2025-04-17 10:52:19,846,30,25,0,"y","8",15,"",1.48907407407407
"12187",1,7,15,3,13,1.093,-1720,"10:52:19",2025-04-17 10:52:19,847,30,10,0,"n","11",15,"",1.48907407407407
"12188",1,8,15,3,243,1.113,-1720,"10:52:19",2025-04-17 10:52:19,848,30,700,0,"y","8",15,"",1.48907407407407
"12189",1,9,15,3,179,0.87,-1720,"10:52:19",2025-04-17 10:52:19,849,30,25,0,"y","3",15,"",1.48907407407407
"12190",1,10,15,3,15,0.977,-1720,"10:52:19",2025-04-17 10:52:19,850,30,1,0,"n","9",15,"",1.48907407407407
"12191",2,1,15,3,36,1.376,-1720,"10:52:19",2025-04-17 10:52:19,851,30,5,0,"y","11",15,"",1.48907407407407
"12192",2,2,15,3,37,1.248,-1720,"10:52:19",2025-04-17 10:52:19,852,30,1000,9.33,"y","1",15,"",1.48907407407407
"12193",2,3,15,3,83,1.081,-1720,"10:52:19",2025-04-17 10:52:19,853,30,1000,2.67,"y","11",15,"",1.48907407407407
"12194",2,4,15,3,281,1.25,-1720,"10:52:19",2025-04-17 10:52:19,854,30,1000,0,"y","3",15,"",1.48907407407407
"12195",2,5,15,3,223,1.298,-1720,"10:52:19",2025-04-17 10:52:19,855,30,400,0,"y","4",15,"",1.48907407407407
"12196",2,6,15,3,15,0.82,-1720,"10:52:19",2025-04-17 10:52:19,856,30,1000,4,"n","12",15,"",1.48907407407407
"12197",2,7,15,3,13,1.159,-1720,"10:52:19",2025-04-17 10:52:19,857,30,10,0,"n","14",15,"",1.48907407407407
"12198",2,8,15,3,13,1.134,-1720,"10:52:19",2025-04-17 10:52:19,858,30,1000,8,"n","9",15,"",1.48907407407407
"12199",2,9,15,3,43,1.138,-1720,"10:52:19",2025-04-17 10:52:19,859,30,1,0,"y","15",15,"",1.48907407407407
"12200",2,10,15,3,216,0.928,-1720,"10:52:19",2025-04-17 10:52:19,860,30,400,0,"y","10",15,"",1.48907407407407
"12201",3,1,15,3,11,1.222,-1720,"10:52:19",2025-04-17 10:52:19,861,30,50,0,"n","1",15,"",1.48907407407407
"12202",3,2,15,3,197,1.084,-1720,"10:52:19",2025-04-17 10:52:19,862,30,700,0,"y","3",15,"",1.48907407407407
"12203",3,3,15,3,15,1.11,-1720,"10:52:19",2025-04-17 10:52:19,863,30,100,0,"n","13",15,"",1.48907407407407
"12204",3,4,15,3,40,0.936,-1720,"10:52:19",2025-04-17 10:52:19,864,30,1,0,"y","15",15,"",1.48907407407407
"12205",3,5,15,3,16,1.101,-1720,"10:52:19",2025-04-17 10:52:19,865,30,1000,6.67,"n","11",15,"",1.48907407407407
"12206",3,6,15,3,17,1.138,-1720,"10:52:19",2025-04-17 10:52:19,866,30,5,0,"n","1",15,"",1.48907407407407
"12207",3,7,15,3,14,0.997,-1720,"10:52:19",2025-04-17 10:52:19,867,30,1000,6.67,"n","15",15,"",1.48907407407407
"12208",3,8,15,3,76,0.923,-1720,"10:52:19",2025-04-17 10:52:19,868,30,1000,5.33,"y","2",15,"",1.48907407407407
"12209",3,9,15,3,28,1.016,-1720,"10:52:19",2025-04-17 10:52:19,869,30,1000,10.67,"y","7",15,"",1.48907407407407
"12210",3,10,15,3,226,0.961,-1720,"10:52:19",2025-04-17 10:52:19,870,30,400,0,"y","10",15,"",1.48907407407407
"12211",4,1,15,3,189,1.111,-1720,"10:52:19",2025-04-17 10:52:19,871,30,700,0,"y","11",15,"",1.48907407407407
"12212",4,2,15,3,31,1.042,-1720,"10:52:19",2025-04-17 10:52:19,872,30,1,0,"y","3",15,"",1.48907407407407
"12213",4,3,15,3,14,0.891,-1720,"10:52:19",2025-04-17 10:52:19,873,30,10,0,"n","10",15,"",1.48907407407407
"12214",4,4,15,3,15,1.007,-1720,"10:52:19",2025-04-17 10:52:19,874,30,50,0,"n","13",15,"",1.48907407407407
"12215",4,5,15,3,14,1.014,-1720,"10:52:19",2025-04-17 10:52:19,875,30,1000,5.33,"n","1",15,"",1.48907407407407
"12216",4,6,15,3,62,0.786,-1720,"10:52:19",2025-04-17 10:52:19,876,30,1000,6.67,"y","2",15,"",1.48907407407407
"12217",4,7,15,3,144,1.09,-1720,"10:52:19",2025-04-17 10:52:19,877,30,25,0,"y","1",15,"",1.48907407407407
"12218",4,8,15,3,13,1.049,-1720,"10:52:19",2025-04-17 10:52:19,878,30,0,0,"n","4",15,"",1.48907407407407
"12219",4,9,15,3,12,0.883,-1720,"10:52:19",2025-04-17 10:52:19,879,30,1000,6.67,"y","14",15,"",1.48907407407407
"12220",4,10,15,3,13,0.961,-1720,"10:52:19",2025-04-17 10:52:19,880,30,50,0,"n","8",15,"",1.48907407407407
"12221",5,1,15,3,34,1.007,-1720,"10:52:19",2025-04-17 10:52:19,881,30,1,0,"y","7",15,"",1.48907407407407
"12222",5,2,15,3,90,0.98,-1720,"10:52:19",2025-04-17 10:52:19,882,30,10,0,"y","9",15,"",1.48907407407407
"12223",5,3,15,3,16,1.052,-1720,"10:52:19",2025-04-17 10:52:19,883,30,1000,5.33,"n","13",15,"",1.48907407407407
"12224",5,4,15,3,82,0.985,-1720,"10:52:19",2025-04-17 10:52:19,884,30,1000,2.67,"y","none",15,"",1.48907407407407
"12225",5,5,15,3,213,1.059,-1720,"10:52:19",2025-04-17 10:52:19,885,30,100,0,"y","4",15,"",1.48907407407407
"12226",5,6,15,3,12,0.95,-1720,"10:52:19",2025-04-17 10:52:19,886,30,1000,1.33,"n","15",15,"",1.48907407407407
"12227",5,7,15,3,15,0.901,-1720,"10:52:19",2025-04-17 10:52:19,887,30,1000,10.67,"n","6",15,"",1.48907407407407
"12228",5,8,15,3,17,1.01,-1720,"10:52:19",2025-04-17 10:52:19,888,30,10,0,"n","2",15,"",1.48907407407407
"12229",5,9,15,3,48,0.94,-1720,"10:52:19",2025-04-17 10:52:19,889,30,1000,5.33,"y","5",15,"",1.48907407407407
"12230",5,10,15,3,22,0.948,-1720,"10:52:19",2025-04-17 10:52:19,890,30,1000,10.67,"y","12",15,"",1.48907407407407
"12231",6,1,15,3,16,1.009,-1720,"10:52:19",2025-04-17 10:52:19,891,30,25,0,"n","1",15,"",1.48907407407407
"12232",6,2,15,3,15,0.965,-1720,"10:52:19",2025-04-17 10:52:19,892,30,1000,4,"n","2",15,"",1.48907407407407
"12233",6,3,15,3,13,1.057,-1720,"10:52:19",2025-04-17 10:52:19,893,30,25,0,"n","3",15,"",1.48907407407407
"12234",6,4,15,3,51,1.023,-1720,"10:52:19",2025-04-17 10:52:19,894,30,1000,6.67,"y","1",15,"",1.48907407407407
"12235",6,5,15,3,131,1.069,-1720,"10:52:19",2025-04-17 10:52:19,895,30,1000,1.33,"y","8",15,"",1.48907407407407
"12236",6,6,15,3,20,1.107,-1720,"10:52:19",2025-04-17 10:52:19,896,30,1000,9.33,"y","all",15,"",1.48907407407407
"12237",6,7,15,3,13,0.886,-1720,"10:52:19",2025-04-17 10:52:19,897,30,1000,9.33,"n","7",15,"",1.48907407407407
"12238",6,8,15,3,70,0.991,-1720,"10:52:19",2025-04-17 10:52:19,898,30,10,0,"y","7",15,"",1.48907407407407
"12239",6,9,15,3,24,0.93,-1720,"10:52:19",2025-04-17 10:52:19,899,30,1000,12,"y","5",15,"",1.48907407407407
"12240",6,10,15,3,50,1.055,-1720,"10:52:19",2025-04-17 10:52:19,900,30,1000,5.33,"y","15",15,"",1.48907407407407
"12241",1,1,15,4,35,1.065,-1719,"11:06:52",2025-04-18 11:06:52,841,30,10,0,"y","1",15,"",2.49917824074074
"12242",1,2,15,4,1193,1.216,-1719,"11:06:52",2025-04-18 11:06:52,842,30,1000,0,"y","all",15,"",2.49917824074074
"12243",1,3,15,4,11,1.154,-1719,"11:06:52",2025-04-18 11:06:52,843,30,700,0,"n","4",15,"",2.49917824074074
"12244",1,4,15,4,72,1.128,-1719,"11:06:52",2025-04-18 11:06:52,844,30,1000,5.33,"y","14",15,"",2.49917824074074
"12245",1,5,15,4,723,1.173,-1719,"11:06:52",2025-04-18 11:06:52,845,30,1000,1.33,"y","12",15,"",2.49917824074074
"12246",1,6,15,4,108,1.128,-1719,"11:06:52",2025-04-18 11:06:52,846,30,25,0,"y","8",15,"",2.49917824074074
"12247",1,7,15,4,15,1.102,-1719,"11:06:52",2025-04-18 11:06:52,847,30,10,0,"n","11",15,"",2.49917824074074
"12248",1,8,15,4,2007,1.225,-1719,"11:06:52",2025-04-18 11:06:52,848,30,700,0,"y","8",15,"",2.49917824074074
"12249",1,9,15,4,108,1.504,-1719,"11:06:52",2025-04-18 11:06:52,849,30,25,0,"y","3",15,"",2.49917824074074
"12250",1,10,15,4,14,1.053,-1719,"11:06:52",2025-04-18 11:06:52,850,30,1,0,"n","9",15,"",2.49917824074074
"12251",2,1,15,4,22,0.974,-1719,"11:06:52",2025-04-18 11:06:52,851,30,5,0,"y","11",15,"",2.49917824074074
"12252",2,2,15,4,48,1.099,-1719,"11:06:52",2025-04-18 11:06:52,852,30,1000,9.33,"y","1",15,"",2.49917824074074
"12253",2,3,15,4,102,1.076,-1719,"11:06:52",2025-04-18 11:06:52,853,30,1000,2.67,"y","11",15,"",2.49917824074074
"12254",2,4,15,4,2389,1.261,-1719,"11:06:52",2025-04-18 11:06:52,854,30,1000,0,"y","3",15,"",2.49917824074074
"12255",2,5,15,4,1465,1.269,-1719,"11:06:52",2025-04-18 11:06:52,855,30,400,0,"y","4",15,"",2.49917824074074
"12256",2,6,15,4,12,0.851,-1719,"11:06:52",2025-04-18 11:06:52,856,30,1000,4,"n","12",15,"",2.49917824074074
"12257",2,7,15,4,14,1.151,-1719,"11:06:52",2025-04-18 11:06:52,857,30,10,0,"n","14",15,"",2.49917824074074
"12258",2,8,15,4,12,1.144,-1719,"11:06:52",2025-04-18 11:06:52,858,30,1000,8,"n","9",15,"",2.49917824074074
"12259",2,9,15,4,37,1.206,-1719,"11:06:52",2025-04-18 11:06:52,859,30,1,0,"y","15",15,"",2.49917824074074
"12260",2,10,15,4,1293,1.198,-1719,"11:06:52",2025-04-18 11:06:52,860,30,400,0,"y","10",15,"",2.49917824074074
"12261",3,1,15,4,16,1.111,-1719,"11:06:52",2025-04-18 11:06:52,861,30,50,0,"n","1",15,"",2.49917824074074
"12262",3,2,15,4,1739,1.049,-1719,"11:06:52",2025-04-18 11:06:52,862,30,700,0,"y","3",15,"",2.49917824074074
"12263",3,3,15,4,13,1.053,-1719,"11:06:52",2025-04-18 11:06:52,863,30,100,0,"n","13",15,"",2.49917824074074
"12264",3,4,15,4,24,0.913,-1719,"11:06:52",2025-04-18 11:06:52,864,30,1,0,"y","15",15,"",2.49917824074074
"12265",3,5,15,4,19,1.116,-1719,"11:06:52",2025-04-18 11:06:52,865,30,1000,6.67,"n","11",15,"",2.49917824074074
"12266",3,6,15,4,9,1.103,-1719,"11:06:52",2025-04-18 11:06:52,866,30,5,0,"n","1",15,"",2.49917824074074
"12267",3,7,15,4,15,0.961,-1719,"11:06:52",2025-04-18 11:06:52,867,30,1000,6.67,"n","15",15,"",2.49917824074074
"12268",3,8,15,4,97,0.922,-1719,"11:06:52",2025-04-18 11:06:52,868,30,1000,5.33,"y","2",15,"",2.49917824074074
"12269",3,9,15,4,24,1.042,-1719,"11:06:52",2025-04-18 11:06:52,869,30,1000,10.67,"y","7",15,"",2.49917824074074
"12270",3,10,15,4,1216,1.2,-1719,"11:06:52",2025-04-18 11:06:52,870,30,400,0,"y","10",15,"",2.49917824074074
"12271",4,1,15,4,286,1.094,-1719,"11:06:52",2025-04-18 11:06:52,871,30,700,0,"y","11",15,"",2.49917824074074
"12272",4,2,15,4,26,1.002,-1719,"11:06:52",2025-04-18 11:06:52,872,30,1,0,"y","3",15,"",2.49917824074074
"12273",4,3,15,4,13,0.866,-1719,"11:06:52",2025-04-18 11:06:52,873,30,10,0,"n","10",15,"",2.49917824074074
"12274",4,4,15,4,12,0.99,-1719,"11:06:52",2025-04-18 11:06:52,874,30,50,0,"n","13",15,"",2.49917824074074
"12275",4,5,15,4,15,1.026,-1719,"11:06:52",2025-04-18 11:06:52,875,30,1000,5.33,"n","1",15,"",2.49917824074074
"12276",4,6,15,4,77,0.821,-1719,"11:06:52",2025-04-18 11:06:52,876,30,1000,6.67,"y","2",15,"",2.49917824074074
"12277",4,7,15,4,99,1.056,-1719,"11:06:52",2025-04-18 11:06:52,877,30,25,0,"y","1",15,"",2.49917824074074
"12278",4,8,15,4,15,1.041,-1719,"11:06:52",2025-04-18 11:06:52,878,30,0,0,"n","4",15,"",2.49917824074074
"12279",4,9,15,4,13,0.87,-1719,"11:06:52",2025-04-18 11:06:52,879,30,1000,6.67,"y","14",15,"",2.49917824074074
"12280",4,10,15,4,12,0.939,-1719,"11:06:52",2025-04-18 11:06:52,880,30,50,0,"n","8",15,"",2.49917824074074
"12281",5,1,15,4,19,1.024,-1719,"11:06:52",2025-04-18 11:06:52,881,30,1,0,"y","7",15,"",2.49917824074074
"12282",5,2,15,4,44,0.967,-1719,"11:06:52",2025-04-18 11:06:52,882,30,10,0,"y","9",15,"",2.49917824074074
"12283",5,3,15,4,10,1.032,-1719,"11:06:52",2025-04-18 11:06:52,883,30,1000,5.33,"n","13",15,"",2.49917824074074
"12284",5,4,15,4,138,0.972,-1719,"11:06:52",2025-04-18 11:06:52,884,30,1000,2.67,"y","none",15,"",2.49917824074074
"12285",5,5,15,4,497,1.052,-1719,"11:06:52",2025-04-18 11:06:52,885,30,100,0,"y","4",15,"",2.49917824074074
"12286",5,6,15,4,10,0.941,-1719,"11:06:52",2025-04-18 11:06:52,886,30,1000,1.33,"n","15",15,"",2.49917824074074
"12287",5,7,15,4,8,0.89,-1719,"11:06:52",2025-04-18 11:06:52,887,30,1000,10.67,"n","6",15,"",2.49917824074074
"12288",5,8,15,4,16,1.006,-1719,"11:06:52",2025-04-18 11:06:52,888,30,10,0,"n","2",15,"",2.49917824074074
"12289",5,9,15,4,65,0.948,-1719,"11:06:52",2025-04-18 11:06:52,889,30,1000,5.33,"y","5",15,"",2.49917824074074
"12290",5,10,15,4,20,0.942,-1719,"11:06:52",2025-04-18 11:06:52,890,30,1000,10.67,"y","12",15,"",2.49917824074074
"12291",6,1,15,4,15,1.044,-1719,"11:06:52",2025-04-18 11:06:52,891,30,25,0,"n","1",15,"",2.49917824074074
"12292",6,2,15,4,12,1.014,-1719,"11:06:52",2025-04-18 11:06:52,892,30,1000,4,"n","2",15,"",2.49917824074074
"12293",6,3,15,4,16,1.062,-1719,"11:06:52",2025-04-18 11:06:52,893,30,25,0,"n","3",15,"",2.49917824074074
"12294",6,4,15,4,70,1.079,-1719,"11:06:52",2025-04-18 11:06:52,894,30,1000,6.67,"y","1",15,"",2.49917824074074
"12295",6,5,15,4,512,1.085,-1719,"11:06:52",2025-04-18 11:06:52,895,30,1000,1.33,"y","8",15,"",2.49917824074074
"12296",6,6,15,4,33,1.137,-1719,"11:06:52",2025-04-18 11:06:52,896,30,1000,9.33,"y","all",15,"",2.49917824074074
"12297",6,7,15,4,11,0.881,-1719,"11:06:52",2025-04-18 11:06:52,897,30,1000,9.33,"n","7",15,"",2.49917824074074
"12298",6,8,15,4,45,1.018,-1719,"11:06:52",2025-04-18 11:06:52,898,30,10,0,"y","7",15,"",2.49917824074074
"12299",6,9,15,4,17,0.99,-1719,"11:06:52",2025-04-18 11:06:52,899,30,1000,12,"y","5",15,"",2.49917824074074
"12300",6,10,15,4,67,1.061,-1719,"11:06:52",2025-04-18 11:06:52,900,30,1000,5.33,"y","15",15,"",2.49917824074074
"12301",1,1,15,5,23,1.216,-1718,"13:33:43",2025-04-19 13:33:43,841,30,10,0,"y","1",15,"",3.60115740740741
"12302",1,2,15,5,1163,1.395,-1718,"13:33:43",2025-04-19 13:33:43,842,30,1000,0,"y","all",15,"",3.60115740740741
"12303",1,3,15,5,11,1.268,-1718,"13:33:43",2025-04-19 13:33:43,843,30,700,0,"n","4",15,"",3.60115740740741
"12304",1,4,15,5,73,1.292,-1718,"13:33:43",2025-04-19 13:33:43,844,30,1000,5.33,"y","14",15,"",3.60115740740741
"12305",1,5,15,5,1921,1.371,-1718,"13:33:43",2025-04-19 13:33:43,845,30,1000,1.33,"y","12",15,"",3.60115740740741
"12306",1,6,15,5,64,1.26,-1718,"13:33:43",2025-04-19 13:33:43,846,30,25,0,"y","8",15,"",3.60115740740741
"12307",1,7,15,5,14,1.236,-1718,"13:33:43",2025-04-19 13:33:43,847,30,10,0,"n","11",15,"",3.60115740740741
"12308",1,8,15,5,3353,1.406,-1718,"13:33:43",2025-04-19 13:33:43,848,30,700,0,"y","8",15,"",3.60115740740741
"12309",1,9,15,5,78,0.933,-1718,"13:33:43",2025-04-19 13:33:43,849,30,25,0,"y","3",15,"",3.60115740740741
"12310",1,10,15,5,10,1.109,-1718,"13:33:43",2025-04-19 13:33:43,850,30,1,0,"n","9",15,"",3.60115740740741
"12311",2,1,15,5,13,1.098,-1718,"13:33:43",2025-04-19 13:33:43,851,30,5,0,"y","11",15,"",3.60115740740741
"12312",2,2,15,5,56,1.197,-1718,"13:33:43",2025-04-19 13:33:43,852,30,1000,9.33,"y","1",15,"",3.60115740740741
"12313",2,3,15,5,119,1.318,-1718,"13:33:43",2025-04-19 13:33:43,853,30,1000,2.67,"y","11",15,"",3.60115740740741
"12314",2,4,15,5,3837,1.687,-1718,"13:33:43",2025-04-19 13:33:43,854,30,1000,0,"y","3",15,"",3.60115740740741
"12315",2,5,15,5,1994,1.558,-1718,"13:33:43",2025-04-19 13:33:43,855,30,400,0,"y","4",15,"",3.60115740740741
"12316",2,6,15,5,13,0.88,-1718,"13:33:43",2025-04-19 13:33:43,856,30,1000,4,"n","12",15,"",3.60115740740741
"12317",2,7,15,5,13,1.3,-1718,"13:33:43",2025-04-19 13:33:43,857,30,10,0,"n","14",15,"",3.60115740740741
"12318",2,8,15,5,13,1.174,-1718,"13:33:43",2025-04-19 13:33:43,858,30,1000,8,"n","9",15,"",3.60115740740741
"12319",2,9,15,5,40,1.165,-1718,"13:33:43",2025-04-19 13:33:43,859,30,1,0,"y","15",15,"",3.60115740740741
"12320",2,10,15,5,1860,1.295,-1718,"13:33:43",2025-04-19 13:33:43,860,30,400,0,"y","10",15,"",3.60115740740741
"12321",3,1,15,5,9,1.281,-1718,"13:33:43",2025-04-19 13:33:43,861,30,50,0,"n","1",15,"",3.60115740740741
"12322",3,2,15,5,2665,1.362,-1718,"13:33:43",2025-04-19 13:33:43,862,30,700,0,"y","3",15,"",3.60115740740741
"12323",3,3,15,5,11,1.292,-1718,"13:33:43",2025-04-19 13:33:43,863,30,100,0,"n","13",15,"",3.60115740740741
"12324",3,4,15,5,24,1.049,-1718,"13:33:43",2025-04-19 13:33:43,864,30,1,0,"y","15",15,"",3.60115740740741
"12325",3,5,15,5,16,1.069,-1718,"13:33:43",2025-04-19 13:33:43,865,30,1000,6.67,"n","11",15,"",3.60115740740741
"12326",3,6,15,5,12,1.223,-1718,"13:33:43",2025-04-19 13:33:43,866,30,5,0,"n","1",15,"",3.60115740740741
"12327",3,7,15,5,12,1.001,-1718,"13:33:43",2025-04-19 13:33:43,867,30,1000,6.67,"n","15",15,"",3.60115740740741
"12328",3,8,15,5,141,0.977,-1718,"13:33:43",2025-04-19 13:33:43,868,30,1000,5.33,"y","2",15,"",3.60115740740741
"12329",3,9,15,5,24,1.017,-1718,"13:33:43",2025-04-19 13:33:43,869,30,1000,10.67,"y","7",15,"",3.60115740740741
"12330",3,10,15,5,1964,1.115,-1718,"13:33:43",2025-04-19 13:33:43,870,30,400,0,"y","10",15,"",3.60115740740741
"12331",4,1,15,5,245,1.179,-1718,"13:33:43",2025-04-19 13:33:43,871,30,700,0,"y","11",15,"",3.60115740740741
"12332",4,2,15,5,23,1.082,-1718,"13:33:43",2025-04-19 13:33:43,872,30,1,0,"y","3",15,"",3.60115740740741
"12333",4,3,15,5,11,1.002,-1718,"13:33:43",2025-04-19 13:33:43,873,30,10,0,"n","10",15,"",3.60115740740741
"12334",4,4,15,5,14,1.068,-1718,"13:33:43",2025-04-19 13:33:43,874,30,50,0,"n","13",15,"",3.60115740740741
"12335",4,5,15,5,11,1.101,-1718,"13:33:43",2025-04-19 13:33:43,875,30,1000,5.33,"n","1",15,"",3.60115740740741
"12336",4,6,15,5,83,1.022,-1718,"13:33:43",2025-04-19 13:33:43,876,30,1000,6.67,"y","2",15,"",3.60115740740741
"12337",4,7,15,5,48,1.093,-1718,"13:33:43",2025-04-19 13:33:43,877,30,25,0,"y","1",15,"",3.60115740740741
"12338",4,8,15,5,9,1.06,-1718,"13:33:43",2025-04-19 13:33:43,878,30,0,0,"n","4",15,"",3.60115740740741
"12339",4,9,15,5,9,0.871,-1718,"13:33:43",2025-04-19 13:33:43,879,30,1000,6.67,"y","14",15,"",3.60115740740741
"12340",4,10,15,5,10,0.98,-1718,"13:33:43",2025-04-19 13:33:43,880,30,50,0,"n","8",15,"",3.60115740740741
"12341",5,1,15,5,17,1.077,-1718,"13:33:43",2025-04-19 13:33:43,881,30,1,0,"y","7",15,"",3.60115740740741
"12342",5,2,15,5,34,1.008,-1718,"13:33:43",2025-04-19 13:33:43,882,30,10,0,"y","9",15,"",3.60115740740741
"12343",5,3,15,5,13,1.024,-1718,"13:33:43",2025-04-19 13:33:43,883,30,1000,5.33,"n","13",15,"",3.60115740740741
"12344",5,4,15,5,207,1.009,-1718,"13:33:43",2025-04-19 13:33:43,884,30,1000,2.67,"y","none",15,"",3.60115740740741
"12345",5,5,15,5,372,1.085,-1718,"13:33:43",2025-04-19 13:33:43,885,30,100,0,"y","4",15,"",3.60115740740741
"12346",5,6,15,5,11,0.96,-1718,"13:33:43",2025-04-19 13:33:43,886,30,1000,1.33,"n","15",15,"",3.60115740740741
"12347",5,7,15,5,12,0.898,-1718,"13:33:43",2025-04-19 13:33:43,887,30,1000,10.67,"n","6",15,"",3.60115740740741
"12348",5,8,15,5,10,1.002,-1718,"13:33:43",2025-04-19 13:33:43,888,30,10,0,"n","2",15,"",3.60115740740741
"12349",5,9,15,5,65,0.94,-1718,"13:33:43",2025-04-19 13:33:43,889,30,1000,5.33,"y","5",15,"",3.60115740740741
"12350",5,10,15,5,18,0.95,-1718,"13:33:43",2025-04-19 13:33:43,890,30,1000,10.67,"y","12",15,"",3.60115740740741
"12351",6,1,15,5,12,1.057,-1718,"13:33:43",2025-04-19 13:33:43,891,30,25,0,"n","1",15,"",3.60115740740741
"12352",6,2,15,5,12,1.096,-1718,"13:33:43",2025-04-19 13:33:43,892,30,1000,4,"n","2",15,"",3.60115740740741
"12353",6,3,15,5,13,1.073,-1718,"13:33:43",2025-04-19 13:33:43,893,30,25,0,"n","3",15,"",3.60115740740741
"12354",6,4,15,5,72,1.066,-1718,"13:33:43",2025-04-19 13:33:43,894,30,1000,6.67,"y","1",15,"",3.60115740740741
"12355",6,5,15,5,1234,1.205,-1718,"13:33:43",2025-04-19 13:33:43,895,30,1000,1.33,"y","8",15,"",3.60115740740741
"12356",6,6,15,5,31,1.151,-1718,"13:33:43",2025-04-19 13:33:43,896,30,1000,9.33,"y","all",15,"",3.60115740740741
"12357",6,7,15,5,12,0.872,-1718,"13:33:43",2025-04-19 13:33:43,897,30,1000,9.33,"n","7",15,"",3.60115740740741
"12358",6,8,15,5,26,0.992,-1718,"13:33:43",2025-04-19 13:33:43,898,30,10,0,"y","7",15,"",3.60115740740741
"12359",6,9,15,5,13,0.943,-1718,"13:33:43",2025-04-19 13:33:43,899,30,1000,12,"y","5",15,"",3.60115740740741
"12360",6,10,15,5,64,1.057,-1718,"13:33:43",2025-04-19 13:33:43,900,30,1000,5.33,"y","15",15,"",3.60115740740741
"12361",1,1,15,6,18,1.101,-1717,"13:24:43",2025-04-20 13:24:43,841,30,10,0,"y","1",15,"",4.59490740740741
"12362",1,2,15,6,511,1.222,-1717,"13:24:43",2025-04-20 13:24:43,842,30,1000,0,"y","all",15,"",4.59490740740741
"12363",1,3,15,6,13,1.203,-1717,"13:24:43",2025-04-20 13:24:43,843,30,700,0,"n","4",15,"",4.59490740740741
"12364",1,4,15,6,66,1.147,-1717,"13:24:43",2025-04-20 13:24:43,844,30,1000,5.33,"y","14",15,"",4.59490740740741
"12365",1,5,15,6,2798,1.33,-1717,"13:24:43",2025-04-20 13:24:43,845,30,1000,1.33,"y","12",15,"",4.59490740740741
"12366",1,6,15,6,53,1.102,-1717,"13:24:43",2025-04-20 13:24:43,846,30,25,0,"y","8",15,"",4.59490740740741
"12367",1,7,15,6,10,1.101,-1717,"13:24:43",2025-04-20 13:24:43,847,30,10,0,"n","11",15,"",4.59490740740741
"12368",1,8,15,6,2835,1.277,-1717,"13:24:43",2025-04-20 13:24:43,848,30,700,0,"y","8",15,"",4.59490740740741
"12369",1,9,15,6,76,0.874,-1717,"13:24:43",2025-04-20 13:24:43,849,30,25,0,"y","3",15,"",4.59490740740741
"12370",1,10,15,6,10,0.998,-1717,"13:24:43",2025-04-20 13:24:43,850,30,1,0,"n","9",15,"",4.59490740740741
"12371",2,1,15,6,15,0.994,-1717,"13:24:43",2025-04-20 13:24:43,851,30,5,0,"y","11",15,"",4.59490740740741
"12372",2,2,15,6,48,1.103,-1717,"13:24:43",2025-04-20 13:24:43,852,30,1000,9.33,"y","1",15,"",4.59490740740741
"12373",2,3,15,6,92,1.098,-1717,"13:24:43",2025-04-20 13:24:43,853,30,1000,2.67,"y","11",15,"",4.59490740740741
"12374",2,4,15,6,3892,1.548,-1717,"13:24:43",2025-04-20 13:24:43,854,30,1000,0,"y","3",15,"",4.59490740740741
"12375",2,5,15,6,999,1.352,-1717,"13:24:43",2025-04-20 13:24:43,855,30,400,0,"y","4",15,"",4.59490740740741
"12376",2,6,15,6,10,0.805,-1717,"13:24:43",2025-04-20 13:24:43,856,30,1000,4,"n","12",15,"",4.59490740740741
"12377",2,7,15,6,12,1.139,-1717,"13:24:43",2025-04-20 13:24:43,857,30,10,0,"n","14",15,"",4.59490740740741
"12378",2,8,15,6,13,1.139,-1717,"13:24:43",2025-04-20 13:24:43,858,30,1000,8,"n","9",15,"",4.59490740740741
"12379",2,9,15,6,49,1.047,-1717,"13:24:43",2025-04-20 13:24:43,859,30,1,0,"y","15",15,"",4.59490740740741
"12380",2,10,15,6,810,1.066,-1717,"13:24:43",2025-04-20 13:24:43,860,30,400,0,"y","10",15,"",4.59490740740741
